factor	motif	correlation	abs_correlation	pval	permutation_pval	combined	p_adj	-log10(p-value)	motif_stddev
NR4A3	GM.5.0.Nuclear_receptor.0136	-0.017606765305283798	0.017606765305283798	0.44730951082014914	0.37935897435897437	0.4706846297288778	0.5300502587036913	0.2756829491863055	0.013333782343969463
NR3C2	GM.5.0.Nuclear_receptor.0138	-0.004875839927089554	0.004875839927089554	0.4852035335095891	0.48097633136094675	0.5729557716740878	0.5894606704465924	0.2295451662734344	0.01397970128491089
PGR	GM.5.0.Nuclear_receptor.0138	0.13995439865389495	0.13995439865389495	0.1876571964133339	0.21222879684418147	0.16819541090979065	0.28412742812405933	0.5464868398147091	0.01397970128491089
AR	GM.5.0.Nuclear_receptor.0140	0.21370928327768443	0.21370928327768443	0.10501126078867486	0.1193589743589743	0.06742443497711406	0.17805748673533645	0.7494397609423433	0.012817768444625786
NR3C2	GM.5.0.Nuclear_receptor.0141	0.03770893367270231	0.03770893367270231	0.3904396603578273	0.3597041420118343	0.4161256225876525	0.4861280637706221	0.3132493067408951	0.012071996560616572
PGR	GM.5.0.Nuclear_receptor.0141	0.14018594977097465	0.14018594977097465	0.18732412886259042	0.21181459566074948	0.1677172057825974	0.28412742812405933	0.5464868398147091	0.012071996560616572
AR	GM.5.0.Nuclear_receptor.0141	0.09004479676954315	0.09004479676954315	0.2692324478576525	0.3426824457593689	0.31213186097487206	0.4131460374411112	0.38389640828503274	0.012071996560616572
ESR1	GM.5.0.Nuclear_receptor.0144	-0.08008438414210521	0.08008438414210521	0.28853385930309006	0.12285996055226833	0.1538374792172991	0.27147790450111603	0.5662655117242517	0.01458699441769119
ESR1	GM.5.0.Nuclear_receptor.0146	0.07998675252727329	0.07998675252727329	0.28912032957041134	0.12545364891518745	0.156573023251936	0.2744953202850139	0.5614650551910101	0.02502325092346908
PPARGC1A	GM.5.0.Nuclear_receptor.0147	0.020721338563890402	0.020721338563890402	0.4385549820247038	0.39428994082840235	0.47637801240477706	0.5332589691098251	0.27306183123315786	0.01296142095160182
AR	GM.5.0.Nuclear_receptor.0149	0.31832637597888497	0.31832637597888497	0.04044469623847689	0.004516765285996058	0.0017551413719260054	0.025235716581097446	1.5979843587409563	0.01426698080171614
NR2F1	GM.5.0.Nuclear_receptor.0151	-0.21626936665295585	0.21626936665295585	0.10265174087596352	0.20846153846153836	0.10366532152802853	0.219011242664849	0.6595335906302838	0.019682199951964324
SREBF1	GM.5.0.RFX.0006	-0.1823590471521805	0.1823590471521805	0.13488599325751538	0.03530571992110454	0.030226152077028872	0.10795054313224596	0.9667751682556979	0.007464423820049651
NFKB1	GM.5.0.Rel.0001	-0.0363202153735275	0.0363202153735275	0.393698924279939	0.4000986193293885	0.44864594763023213	0.5137167339277467	0.28927628723631327	0.00892693592563127
NFATC1	GM.5.0.Rel.0002	0.037224548053640207	0.037224548053640207	0.3917559836054108	0.30454635108481254	0.37296209527297397	0.46006837410317514	0.33717761986397515	0.020053490555136617
NFATC4	GM.5.0.Rel.0002	0.32904758447303606	0.32904758447303606	0.0360956537552282	0.015345167652859999	0.004707287716159229	0.04133768762255219	1.3836538209078948	0.020053490555136617
NFKB1	GM.5.0.Rel.0003	0.1672451490898331	0.1672451490898331	0.1521565459454166	0.04025641025641022	0.03733558923431941	0.12402784076264875	0.9064808169955555	0.010154515770103362
NFKB1	GM.5.0.Rel.0004	0.14635523798809913	0.14635523798809913	0.17875117154167897	0.08250493096646949	0.07693450217361265	0.19233625543403163	0.7159388434223263	0.01893295142475168
NFKB1	GM.5.0.Rel.0005	-0.003858379039528524	0.003858379039528524	0.48823995971295486	0.49064102564102563	0.5818660933628963	0.5929341983996905	0.22699350032470042	0.006493869056119206
NFKB1	GM.5.0.Rel.0006	0.12351308491072524	0.12351308491072524	0.21207331402912416	0.14277120315581854	0.13617014371363081	0.2522893914014655	0.5981010108881681	0.01256226758609633
NFATC1	GM.5.0.Rel.0007	0.0806310952120369	0.0806310952120369	0.28780092884020875	0.12610453648915182	0.15664532944264792	0.2744953202850139	0.5614650551910101	0.012348233099737387
NFKB1	GM.5.0.Rel.0008	0.11626217682561729	0.11626217682561729	0.22355582133814536	0.1635108481262327	0.15750923882969667	0.2747254165634244	0.5611011594268402	0.01315719540112785
NFATC1	GM.5.0.Rel.0012	-0.015769020328209187	0.015769020328209187	0.4527205645781751	0.4170907297830374	0.5035848473178784	0.5481692822763554	0.26108530464411234	0.012243518782810906
NFATC4	GM.5.0.Rel.0012	-0.27153195572526	0.27153195572526	0.06384342607746862	0.09112426035502963	0.0357604535927305	0.12081234321868413	0.9178886922222359	0.012243518782810906
NFKB1	GM.5.0.Rel.0014	0.07037636976350578	0.07037636976350578	0.30959146418229894	0.2981558185404339	0.312239716843894	0.4131460374411112	0.38389640828503274	0.02164318355459496
NFKB1	GM.5.0.Rel.0015	-0.057400473782907406	0.057400473782907406	0.33917488494411574	0.33976331360946743	0.36424172386200127	0.4545445805266239	0.3424235159024306	0.010183376234728229
NFKB1	GM.5.0.Rel.0017	-0.13789911573183083	0.13789911573183083	0.1902497656916643	0.10425049309664702	0.09758893032940626	0.21276656321818224	0.6720966214466026	0.007962242265908859
NFATC1	GM.5.0.Rel.0019	-0.0964589963951332	0.0964589963951332	0.2569798704659588	0.08163708086785004	0.10204708540035638	0.21804932777853928	0.6614452478693487	0.022962287049217895
NFATC4	GM.5.0.Rel.0019	-0.264034184905773	0.264034184905773	0.06831878523367896	0.10272189349112426	0.04182138761802558	0.13290695217592874	0.8764523011289441	0.022962287049217895
NFATC1	GM.5.0.Rel.0020	0.03395215976493737	0.03395215976493737	0.40077412676430685	0.32049309664694275	0.3920475266200726	0.47045703194408706	0.3274800356622805	0.013982167254450052
NFATC4	GM.5.0.Rel.0020	-0.22090357943783073	0.22090357943783073	0.09880740554226652	0.17546351084812628	0.08763739739037124	0.2007729331437625	0.6972948362413356	0.013982167254450052
NFATC1	GM.5.0.Rel.0021	0.1423408947414171	0.1423408947414171	0.1842867234602096	0.01296844181459562	0.016816610651511178	0.08243436593878029	1.0838916981799727	0.013222273646182158
NFATC4	GM.5.0.Rel.0021	0.2097776805498523	0.2097776805498523	0.1084195028466715	0.1963905325443787	0.10325610359662475	0.21876293134878128	0.6600262658602492	0.013222273646182158
NFATC4	GM.5.0.Rel.0022	0.28976498929429423	0.28976498929429423	0.05389910053576173	0.0648717948717949	0.023272856425604668	0.09732286691963214	1.0117851061834988	0.013485135614846985
NFATC1	GM.5.0.Rel.0022	0.0706061650117485	0.0706061650117485	0.30907353784604197	0.15999013806706117	0.19813207002718222	0.31087667891294285	0.5074118562755813	0.013485135614846985
NFKB1	GM.5.0.Rel.0024	0.12932214954539847	0.12932214954539847	0.20317987885909333	0.12713017751479286	0.12027120346533221	0.23732269289011618	0.6246607323863171	0.017645014043100427
RUNX1	GM.5.0.Runt.0001	0.15687404589361367	0.15687404589361367	0.1649194259096059	0.019082840236686424	0.02127858396901857	0.09685529354681957	1.013876638286652	0.01936867146306942
RUNX2	GM.5.0.Runt.0001	0.1259970200015353	0.1259970200015353	0.20822373298641708	0.07137080867850103	0.07741157607648107	0.19281479356982964	0.7148596482378006	0.01936867146306942
RUNX2	GM.5.0.Runt.0002	-0.11758778651731501	0.11758778651731501	0.2209644410871907	0.09351084812623267	0.1008216023333984	0.21648955378687765	0.6645630547016963	0.01931200463782349
RUNX1	GM.5.0.Runt.0003	0.16220383896421464	0.16220383896421464	0.15826374026046694	0.014753451676528613	0.016484115677221956	0.0813360970915557	1.0897166710298773	0.013717441878314572
RUNX2	GM.5.0.Runt.0003	0.114736754071588	0.114736754071588	0.22603116650579821	0.10367850098619329	0.11139724555412076	0.22703242979780047	0.6439121028232391	0.013717441878314572
RUNX1	GM.5.0.Runt.0004	0.1370198067730406	0.1370198067730406	0.19186299606921536	0.04519723865877708	0.049842140854490416	0.14433052370991434	0.8406418125174999	0.020652433237277442
RUNX2	GM.5.0.Runt.0004	0.10957644199953989	0.10957644199953989	0.2345196329402549	0.11967455621301781	0.12835144805156604	0.24682970779147315	0.607602570921399	0.020652433237277442
RUNX2	GM.5.0.Runt.0005	0.14500275674861277	0.14500275674861277	0.1806142375536811	0.029467455621301753	0.033188759537622424	0.11470769425445539	0.9404074499262963	0.01573524093980548
RUNX2	GM.5.0.Runt.0006	-0.10176901551516436	0.10176901551516436	0.24752346580497142	0.14310650887573972	0.15374716630379553	0.27147790450111603	0.5662655117242517	0.008369827887011254
NFIX	GM.5.0.SMAD.0002	0.037548562677353084	0.037548562677353084	0.3908761732902486	0.45241617357001973	0.48321480482891743	0.536111100032083	0.27074520073444563	0.012671491207887723
NFIB	GM.5.0.SMAD.0002	0.12562732751041175	0.12562732751041175	0.2087915285296627	0.19123274161735693	0.16852248903994124	0.28412742812405933	0.5464868398147091	0.012671491207887723
NFIX	GM.5.0.SMAD.0003	0.3633469874621081	0.3633469874621081	0.024488298571768326	0.00697238658777124	0.0016519887881562638	0.02477983182234396	1.6059016454529276	0.021710177051441865
NFIB	GM.5.0.SMAD.0003	0.18688314746592233	0.18688314746592233	0.1303602752948089	0.05425049309664701	0.042090340525438544	0.13319728014379287	0.8755046432633329	0.021710177051441865
NFIX	GM.5.0.SMAD.0004	-0.17141414876072228	0.17141414876072228	0.14703456572523677	0.2634122287968442	0.16464896708645702	0.2812909460474778	0.5508442463093827	0.011344046804173578
NFIB	GM.5.0.SMAD.0004	-0.10827560530814175	0.10827560530814175	0.2363034537748122	0.23494082840236685	0.21602126274906008	0.32533322703171696	0.4876715789573137	0.011344046804173578
NFIX	GM.5.0.SMAD.0006	-0.07058654456835968	0.07058654456835968	0.30872305454138516	0.40255424063116374	0.3834262771310132	0.4648108650911846	0.33272372873735456	0.017492808070941085
NFIB	GM.5.0.SMAD.0006	-0.08224522330028095	0.08224522330028095	0.28412431630925905	0.299516765285996	0.29478028405220386	0.4000752040969289	0.39785836453598217	0.017492808070941085
STAT2	GM.5.0.STAT.0006	0.137129557497798	0.137129557497798	0.19170380628645772	0.2622978303747534	0.20063507903482958	0.3109673940834003	0.5072851457385034	0.007623150298773151
STAT2	GM.5.0.STAT.0013	-0.2884095982645645	0.2884095982645645	0.05452222082336644	0.006173570019723851	0.0030282346960344604	0.03095630175548767	1.509250928580873	0.01512510769722979
STAT2	GM.5.0.STAT.0015	-0.0006005309441360642	0.0006005309441360642	0.498024046330102	0.49635108481262324	0.5926689258273081	0.5942536020995737	0.22602817709287956	0.015786708502254936
STAT2	GM.5.0.STAT.0016	-0.2650129457392796	0.2650129457392796	0.06772287269013944	0.026074950690335275	0.012959920928439247	0.06890449283266613	1.1617524595318454	0.014922589001217788
STAT2	GM.5.0.STAT.0018	0.2715417523969976	0.2715417523969976	0.06396079007371966	0.019506903353057225	0.009590233814709834	0.05944359802506096	1.2258949113077457	0.009265087045841006
SOX15	GM.5.0.Sox.0001	0.47829819714991884	0.47829819714991884	0.0057008966665267734	0.009506903353057226	0.000586576480035494	0.01466441200088735	1.833735346245625	0.01952020847587882
SOX9	GM.5.0.Sox.0001	0.4989892338362509	0.4989892338362509	0.004366248408801568	0.002731755424063067	0.00014714581683802108	0.006491727213442106	2.187639737796188	0.01952020847587882
SOX9	GM.5.0.Sox.0002	0.28579299723641355	0.28579299723641355	0.05597814987340357	0.20690335305719926	0.06321836491244671	0.17241372248849104	0.7634281714355541	0.011669769776561562
SOX15	GM.5.0.Sox.0003	0.15239650621237325	0.15239650621237325	0.17067935428819225	0.3483925049309664	0.22729258209286526	0.3362316303148894	0.47336143359416	0.01094863710129048
SOX4	GM.5.0.Sox.0003	0.14361980204157532	0.14361980204157532	0.18251262467301743	0.019792899408284086	0.02392661219514291	0.09805988604566766	1.0085086157784646	0.01094863710129048
SOX5	GM.5.0.Sox.0004	0.022202847382531164	0.022202847382531164	0.4342485346986165	0.30947731755424057	0.404112118082601	0.4784202532935071	0.32019044334358665	0.007776867285944467
SOX15	GM.5.0.Sox.0006	0.46723801457413217	0.46723801457413217	0.006577629499069815	0.015246548323471387	0.0010236691303514719	0.018725654823502535	1.7275629863782254	0.011337686899398278
SOX9	GM.5.0.Sox.0007	-0.43339511441909834	0.43339511441909834	0.010118273252479493	0.04120315581854039	0.0036615299683042256	0.03390305526207616	1.4697611624555942	0.012039314869489118
SOX15	GM.5.0.Sox.0012	0.4002542350514606	0.4002542350514606	0.015561780463580845	0.07363905325443781	0.008905807194012171	0.058081351265296774	1.2359632883094192	0.006040795857158488
TCF4	GM.5.0.Sox.0013	-0.4413133744153132	0.4413133744153132	0.009143200861695067	0.15358974358974364	0.010628058501126985	0.062303183810155864	1.2054897595069307	0.01192169190666574
TCF7	GM.5.0.Sox.0013	0.07097434430206595	0.07097434430206595	0.30825653615342646	0.06717948717948716	0.10099978682494883	0.21648955378687765	0.6645630547016963	0.01192169190666574
SOX9	GM.5.0.Sox.0014	-0.40024245866982233	0.40024245866982233	0.015488900079734802	0.07619329388560159	0.009136857647142588	0.058542549349913015	1.2325283692870508	0.010863315593325377
TCF7	GM.5.0.Sox.0015	-0.0037246284245466203	0.0037246284245466203	0.4886400324534531	0.4728303747534517	0.5695572287134766	0.5873632883953183	0.2310932014046089	0.011536054983329175
SOX9	GM.5.0.Sox.0018	-0.24843092016001156	0.24843092016001156	0.07838222334130673	0.25233727810650886	0.09737372372171839	0.21276656321818224	0.6720966214466026	0.02307421893713455
SOX4	GM.5.0.Sox.0019	0.008645868654769963	0.008645868654769963	0.4742490242981241	0.45465483234714005	0.5464317311520361	0.5796659099915518	0.23682223962903995	0.01059261361211673
SOX9	GM.5.0.Sox.0019	0.1885730714655349	0.1885730714655349	0.12862156755773782	0.312879684418146	0.16953672565904238	0.2845451699716481	0.5458487819497485	0.01059261361211673
SOX5	GM.5.0.Sox.0021	0.0324922244205732	0.0324922244205732	0.40486368150852603	0.2329684418145956	0.3170164585014952	0.4157989211882585	0.38111664180251537	0.01353295709234904
SOX9	GM.5.0.Sox.0024	-0.5086890342998781	0.5086890342998781	0.0038464336173009706	0.0011735700197238463	6.0074515893043773e-05	0.003942762506887611	2.404199381956583	0.020475187534836608
SOX15	GM.5.0.Sox.0025	0.44271073096206887	0.44271073096206887	0.008992683984500616	0.032406311637080874	0.002663793635122639	0.03030517385326098	1.5184832202071692	0.00997388952416915
SOX9	GM.5.0.Sox.0025	0.4715520215792908	0.4715520215792908	0.006222809741631323	0.012712031558185401	0.0008262265064820046	0.01657611589246651	1.7805172255399073	0.00997388952416915
SOX4	GM.5.0.Sox.0026	0.03519046096556564	0.03519046096556564	0.39734070530306215	0.3285305719921105	0.39632639371981654	0.47445124694515506	0.3238084076213065	0.01269246470607927
SOX9	GM.5.0.Sox.0026	0.44038421142507594	0.44038421142507594	0.009265251024661865	0.0345759368836292	0.002897955080237236	0.03095630175548767	1.509250928580873	0.01269246470607927
SOX9	GM.5.0.Sox.0027	0.11323331292429066	0.11323331292429066	0.22847832473037058	0.3892800788954635	0.30416140097989425	0.40881908733856753	0.3884688356416989	0.010105357477734882
TCF7	GM.5.0.Sox.0029	-0.012554368407316231	0.012554368407316231	0.4622609005833228	0.40146942800788954	0.4981527783354115	0.545185194116095	0.2634559470431451	0.007570850075086745
SOX9	GM.5.0.Sox.0032	-0.2509097570176453	0.2509097570176453	0.07671702547316306	0.2497435897435898	0.094934828532056	0.2117626870199247	0.6741505609845587	0.012901519728632991
SOX15	GM.5.0.Sox.0035	-0.44658710606562396	0.44658710606562396	0.008550155972414597	0.029783037475345164	0.0023620335815682804	0.030268063027518215	1.519015370367386	0.01730365400889921
TCF7	GM.5.0.Sox.0036	-0.0197307574692408	0.0197307574692408	0.4410514499139704	0.34367850098619324	0.437556968572144	0.5048734252755508	0.2968174884051796	0.009915056800470372
TBX2	GM.5.0.T-box.0005	0.005380813297518349	0.005380813297518349	0.48401233790759157	0.49299802761341227	0.580530414297684	0.5925556325415872	0.22727086933202317	0.008078278645268737
TBX3	GM.5.0.T-box.0010	-0.10986087164925144	0.10986087164925144	0.2336410116524683	0.2734319526627219	0.2396113713851927	0.3509932198025284	0.454701272795682	0.008314906367187526
TBX2	GM.5.0.T-box.0012	-0.10265101429465792	0.10265101429465792	0.24596451102997752	0.342130177514793	0.29243889703123044	0.3983782170136076	0.3997044164567315	0.011582737517817295
TBX3	GM.5.0.T-box.0013	-0.25061070407295444	0.25061070407295444	0.07692006938324458	0.0086094674556213	0.005509765111711533	0.04241767812403857	1.372453107755235	0.02954720624309131
TBX2	GM.5.0.T-box.0014	0.10244584648370668	0.10244584648370668	0.2466651978681439	0.34534516765286	0.29498878382080224	0.4000752040969289	0.39785836453598217	0.015142933634826555
TBX2	GM.5.0.T-box.0024	0.217214130135574	0.217214130135574	0.10203904206359198	0.17066074950690335	0.08794931321488751	0.2007729331437625	0.6972948362413356	0.010987795643036691
TEAD1	GM.5.0.TEA.0001	0.32446640081126843	0.32446640081126843	0.037918362779246595	0.017001972386587738	0.005381038083623802	0.04203936002831095	1.3763439039256378	0.02188192413485162
TEAD2	GM.5.0.TEA.0001	0.12105359368565437	0.12105359368565437	0.21591051519856763	0.09594674556213022	0.10102845843387624	0.21648955378687765	0.6645630547016963	0.02188192413485162
TEAD1	GM.5.0.TEA.0003	0.26209332870922925	0.26209332870922925	0.06966735210597733	0.09021696252465489	0.03814826638932594	0.12493973708294522	0.9032994122970422	0.023118953182711975
TEAD2	GM.5.0.TEA.0005	-0.10927633773926344	0.10927633773926344	0.23462419740652152	0.1333530571992111	0.13968541607094512	0.25552210256880203	0.5925715275899393	0.010248515931711662
TEAD1	GM.5.0.TEA.0006	0.3367226277201385	0.3367226277201385	0.03320295997873743	0.009644970414201169	0.002897044501434156	0.03095630175548767	1.509250928580873	0.03630295309043406
TEAD2	GM.5.0.TEA.0007	0.12499674193339849	0.12499674193339849	0.20977415474142147	0.08347140039447737	0.08833823091248547	0.2007729331437625	0.6972948362413356	0.02726486478410497
TEAD1	GM.5.0.TEA.0008	0.00043765443156974933	0.00043765443156974933	0.4988367815127226	0.5010848126232742	0.5965174908724743	0.5965174908724743	0.22437681757950384	0.015206459155116904
TEAD1	GM.5.0.TEA.0009	0.3253855990876935	0.3253855990876935	0.03755403080280331	0.016232741617356935	0.005122326640329489	0.04168946236406462	1.379973705589116	0.012927793190946297
TEAD1	GM.5.0.TEA.0010	0.3060503062763843	0.3060503062763843	0.04589121098941064	0.03287968441814598	0.011311204805928052	0.06363337700370908	1.1963150282778547	0.027883517801880683
TCF12	GM.5.0.Unknown.0009	-0.08935494927194863	0.08935494927194863	0.27017478702421416	0.34068047337278107	0.31161217752854764	0.4131460374411112	0.38389640828503274	0.017425352577823974
NR0B1	GM.5.0.Unknown.0015	0.0028322920961145934	0.0028322920961145934	0.49165792381831663	0.4517258382642998	0.556269634981859	0.5814257426076386	0.23550574376450864	0.016476607226261753
EGR1	GM.5.0.Unknown.0031	0.07031228705654809	0.07031228705654809	0.3097351266663868	0.2802268244575937	0.2989425491133689	0.40324984142990417	0.3944257947167595	0.006081032439424681
DMC1	GM.5.0.Unknown.0034	0.060933654849055545	0.060933654849055545	0.3312273560227733	0.08239644970414205	0.12557475342909805	0.24336192525019001	0.6137473675488575	0.01793967479365704
PPARGC1A	GM.5.0.Unknown.0090	-0.09177314070580088	0.09177314070580088	0.26560381607844785	0.06272189349112423	0.08487506453678087	0.19923823734162202	0.7006273091209093	0.009495863190576402
MYEF2	GM.5.0.Unknown.0166	0.20487735114909364	0.20487735114909364	0.11283855805950736	0.04951676528599606	0.03457059361903063	0.11785429642851351	0.9286545804609682	0.013371841869435606
AHR	GM.5.0.bHLH.0001	0.1246882578985923	0.1246882578985923	0.210256480199197	0.31285996055226817	0.24479855619620505	0.3565027517420462	0.44793711360517574	0.01229779147699461
SREBF1	GM.5.0.bHLH.0003	-0.08262528303124471	0.08262528303124471	0.2833536866842923	0.29035502958579884	0.28776770331235546	0.39431695693765534	0.4041545464213072	0.01040070772437574
SREBF1	GM.5.0.bHLH.0004	-0.13481994080103857	0.13481994080103857	0.19464511029977472	0.14864891518737677	0.13143881504967528	0.250837433300907	0.6006076518009928	0.007139817720204739
MITF	GM.5.0.bHLH.0004	0.10837246217145811	0.10837246217145811	0.23653517422748194	0.211439842209073	0.19982543643553932	0.3109673940834003	0.5072851457385034	0.007139817720204739
ID1	GM.5.0.bHLH.0005	0.3892115053554293	0.3892115053554293	0.01787919481863838	0.019309664694280144	0.0030972515265361247	0.03095630175548767	1.509250928580873	0.015302190748749882
ID4	GM.5.0.bHLH.0005	0.20157160104866034	0.20157160104866034	0.11587631317582221	0.03548323471400394	0.026700861066985517	0.1032425051809853	0.9861414658379908	0.015302190748749882
ID2	GM.5.0.bHLH.0005	-0.10113630301413411	0.10113630301413411	0.24862667338117417	0.19042406311637083	0.19175965129493336	0.3044488824169521	0.5164856158319635	0.015302190748749882
ID3	GM.5.0.bHLH.0005	-0.38032330284036187	0.38032330284036187	0.019878929036048487	0.020078895463510826	0.003522943098037344	0.03344566232313934	1.4756601993095975	0.015302190748749882
MYC	GM.5.0.bHLH.0008	-0.1299447621963622	0.1299447621963622	0.20181977142697283	0.14324457593688367	0.131353081407256	0.250837433300907	0.6006076518009928	0.005660051986041504
ATF3	GM.5.0.bHLH.0009	0.2527997993392719	0.2527997993392719	0.07557513953585968	0.22125246548323474	0.08512887436779248	0.19923823734162202	0.7006273091209093	0.005606869478073948
EBF1	GM.5.0.bHLH.0012	0.3273806515964077	0.3273806515964077	0.036753115951151896	0.08543392504930963	0.021237278465326023	0.09685529354681957	1.013876638286652	0.016840012038559175
LYL1	GM.5.0.bHLH.0013	0.07791834220251913	0.07791834220251913	0.2934041154335753	0.13152859960552263	0.16419462984394648	0.28115518808894946	0.5510538981491941	0.006925117131829765
TCF12	GM.5.0.bHLH.0014	0.1616185877450783	0.1616185877450783	0.1589877180466378	0.21242603550295855	0.14819952818227647	0.26552806166996	0.5758895748295324	0.0068294601280638485
SREBF1	GM.5.0.bHLH.0016	0.162053491891381	0.162053491891381	0.15844650076237643	0.07872781065088759	0.0671620137448217	0.17799120250394443	0.7496014628507246	0.006043274589419283
ATF3	GM.5.0.bHLH.0016	0.37494824549274247	0.37494824549274247	0.02131310587939069	0.07897435897435898	0.012433825868059065	0.06708898849672158	1.173348755949497	0.006043274589419283
LYL1	GM.5.0.bHLH.0020	-0.021024639905005922	0.021024639905005922	0.43725460573251085	0.39190335305719914	0.47363982622462253	0.531781242018663	0.27426698598050236	0.005664896788462593
TCF4	GM.5.0.bHLH.0021	0.5236203399766505	0.5236203399766505	0.003193517702519273	0.08609467455621299	0.0025292013273126904	0.03030517385326098	1.5184832202071692	0.01131226886975067
TCF12	GM.5.0.bHLH.0021	0.18884775556495204	0.18884775556495204	0.12834529354987623	0.1655226824457594	0.10306932699099174	0.21876293134878128	0.6600262658602492	0.01131226886975067
LYL1	GM.5.0.bHLH.0021	0.06709117657394646	0.06709117657394646	0.3169737854435073	0.17381656804733722	0.21479952995640106	0.3247976763453645	0.48838708643208106	0.01131226886975067
TCF4	GM.5.0.bHLH.0022	-0.42853531644876974	0.42853531644876974	0.010771818652342335	0.16475345167652866	0.013015833577285644	0.06890449283266613	1.1617524595318454	0.005023848667461335
TCF12	GM.5.0.bHLH.0022	-0.2594290000140049	0.2594290000140049	0.0711801446416831	0.056390532544378646	0.02616249205382117	0.1032425051809853	0.9861414658379908	0.005023848667461335
ZEB1	GM.5.0.bHLH.0022	-0.26172151994887527	0.26172151994887527	0.06974407934309734	0.20891518737672587	0.07618600618416815	0.19119010727835983	0.7185345831141563	0.005023848667461335
AHRR	GM.5.0.bHLH.0024	0.09396033644275435	0.09396033644275435	0.2618805517087023	0.006794871794871824	0.013045917309651453	0.06890449283266613	1.1617524595318454	0.018856600652241266
AHR	GM.5.0.bHLH.0024	0.3181047236141794	0.3181047236141794	0.04053799991606866	0.04645956607495066	0.013700987194770578	0.07086717514536506	1.1495548784171357	0.018856600652241266
EBF1	GM.5.0.bHLH.0025	0.2664491149001991	0.2664491149001991	0.06697007847580679	0.1542800788954635	0.05757584842066863	0.1601115850575703	0.7955772430679131	0.01221778354666261
MYC	GM.5.0.bHLH.0026	0.043122902673361364	0.043122902673361364	0.37587974037237537	0.36164694280078896	0.4072054709952633	0.4797377432780773	0.318996112152043	0.005944081637727217
HES1	GM.5.0.bHLH.0026	-0.33398891858387214	0.33398891858387214	0.0341240365381118	0.07234714003944775	0.01729139077685497	0.0837433376857369	1.0770497338005207	0.005944081637727217
HES4	GM.5.0.bHLH.0026	-0.5639707642727181	0.5639707642727181	0.0018790829101794637	0.015532544378698221	0.0003339508014951726	0.011384686414608157	1.9436789273045156	0.005944081637727217
HES5	GM.5.0.bHLH.0026	-0.38643911068176573	0.38643911068176573	0.01842628729699103	0.025138067061143965	0.004019358839939307	0.03676242841407903	1.4345958081673151	0.005944081637727217
MSC	GM.5.0.bHLH.0028	-0.13920106129714832	0.13920106129714832	0.18837697763229666	0.25062130177514785	0.1913531082607621	0.3044488824169521	0.5164856158319635	0.009046865844938733
HEY1	GM.5.0.bHLH.0029	0.21963463906734026	0.21963463906734026	0.10001734581112644	0.01863905325443781	0.013580733932478899	0.07086717514536506	1.1495548784171357	0.007863990711676615
MYC	GM.5.0.bHLH.0030	0.17083046299276455	0.17083046299276455	0.14794550058052508	0.07351084812623271	0.06004672388313079	0.166180970156266	0.7794187099701131	0.007935859950893092
ID1	GM.5.0.bHLH.0030	0.17496729765676272	0.17496729765676272	0.14322799949641193	0.2897830374753451	0.17357161923331565	0.28864459961194394	0.5396365635097914	0.007935859950893092
ID4	GM.5.0.bHLH.0030	0.16043901237470184	0.16043901237470184	0.1604422482409389	0.09956607495069036	0.08205763183182985	0.19785085107848685	0.7036620772256232	0.007935859950893092
BHLHE41	GM.5.0.bHLH.0030	0.2439649616375158	0.2439649616375158	0.08157014562088208	0.007327416173570071	0.005034069547656905	0.04168946236406462	1.379973705589116	0.007935859950893092
MLXIPL	GM.5.0.bHLH.0030	-0.0326476400365433	0.0326476400365433	0.4039036468169038	0.27182445759368834	0.3523384776815034	0.44788789535784335	0.3488306746625484	0.007935859950893092
ID2	GM.5.0.bHLH.0030	0.10141254254255985	0.10141254254255985	0.24847230965070566	0.18985207100591722	0.19123615574089844	0.3044488824169521	0.5164856158319635	0.007935859950893092
ID3	GM.5.0.bHLH.0030	0.005376278893836127	0.005376278893836127	0.48402646635052526	0.49323471400394475	0.5807045198907554	0.5925556325415872	0.22727086933202317	0.007935859950893092
ATOH8	GM.5.0.bHLH.0031	0.158804082716659	0.158804082716659	0.16248982332452058	0.06785009861932935	0.06072095522248375	0.1667192302662242	0.7780143034903528	0.016293193229607355
HES5	GM.5.0.bHLH.0034	0.1981258843935789	0.1981258843935789	0.11915320268020764	0.26069033530571983	0.13890242873489894	0.25471105513734527	0.5939522050915396	0.016608619993354185
MYC	GM.5.0.bHLH.0037	-0.10815085989014799	0.10815085989014799	0.2365142613342286	0.1905424063116371	0.18475378835667042	0.2999249810984909	0.5229873598443586	0.012365873081837592
SREBF1	GM.5.0.bHLH.0038	-0.18239934742810326	0.18239934742810326	0.1348401107893743	0.03525641025641024	0.030181931142861298	0.10795054313224596	0.9667751682556979	0.01053928561548964
MITF	GM.5.0.bHLH.0039	0.1020091160890494	0.1020091160890494	0.24741659322674053	0.22881656804733722	0.21917821663452872	0.3294261773064059	0.4822418933022228	0.009237778261240163
BHLHE41	GM.5.0.bHLH.0041	0.031709732201066654	0.031709732201066654	0.4070579965588149	0.3974457593688363	0.4564714933861741	0.5210861796645823	0.2830904451118871	0.014601907643120218
BHLHE22	GM.5.0.bHLH.0042	0.0045489603414726265	0.0045489603414726265	0.4865075468266958	0.4859763313609467	0.5773880978817709	0.5925556325415872	0.22727086933202317	0.006382430667364175
